equipment;device;operation;reqsize;cache;repetition;measurement;rms1;rms2
PC;SSD2;read;4096;0;4;9;221.0;0.1932
PC;SSD2;read;4096;0;4;10;221.1;0.1924
PC;SSD2;read;4096;0;4;11;221.2;0.1936
PC;SSD2;read;4096;0;4;12;221.1;0.1908
PC;SSD2;read;4096;0;4;13;221.3;0.1941
PC;SSD2;read;4096;0;4;14;221.2;0.1928
PC;SSD2;read;4096;0;4;15;221.1;0.1937
PC;SSD2;read;4096;0;4;16;221.0;0.1927
PC;SSD2;read;4096;0;4;17;221.3;0.1942
PC;SSD2;read;4096;0;4;18;221.0;0.1921
PC;SSD2;read;4096;0;4;19;221.4;0.1924
PC;SSD2;read;4096;0;4;20;221.1;0.192
PC;SSD2;read;4096;0;4;21;221.3;0.1932
PC;SSD2;read;4096;0;4;22;221.1;0.1929
PC;SSD2;read;4096;0;4;23;221.2;0.1949
PC;SSD2;read;4096;0;4;24;221.2;0.1933
PC;SSD2;read;4096;0;4;25;221.1;0.1949
PC;SSD2;read;4096;0;4;26;221.0;0.1923
PC;SSD2;read;4096;0;4;27;220.9;0.1936
PC;SSD2;read;4096;0;4;28;221.2;0.1924
PC;SSD2;read;4096;0;4;29;221.2;0.1933
PC;SSD2;read;4096;0;4;30;221.2;0.1923
PC;SSD2;read;4096;0;4;31;221.2;0.1939
PC;SSD2;read;4096;0;4;32;221.1;0.1926
PC;SSD2;read;4096;0;4;33;221.2;0.1938
PC;SSD2;read;4096;0;4;34;221.3;0.1937
PC;SSD2;read;4096;0;4;35;221.4;0.1929
PC;SSD2;read;4096;0;4;36;221.1;0.1921
PC;SSD2;read;4096;0;4;37;221.3;0.1937
PC;SSD2;read;4096;0;4;38;221.4;0.1919
PC;SSD2;read;4096;0;4;39;221.2;0.1937
PC;SSD2;read;4096;0;4;40;221.2;0.1919
PC;SSD2;read;4096;0;4;41;220.9;0.1929
PC;SSD2;read;4096;0;4;42;221.0;0.1925
PC;SSD2;read;4096;0;4;43;221.2;0.1928
PC;SSD2;read;4096;0;4;44;221.1;0.192
PC;SSD2;read;4096;0;4;45;221.3;0.1925
PC;SSD2;read;4096;0;4;46;221.3;0.192
PC;SSD2;read;4096;0;4;47;221.2;0.1925
PC;SSD2;read;4096;0;4;48;221.3;0.1935
PC;SSD2;read;4096;0;4;49;221.4;0.1926
PC;SSD2;read;4096;0;4;50;221.0;0.1927
PC;SSD2;read;4096;0;4;51;221.1;0.1936
PC;SSD2;read;4096;0;4;52;221.3;0.1931
PC;SSD2;read;4096;0;4;53;221.2;0.1944
PC;SSD2;read;4096;0;4;54;221.2;0.1924
PC;SSD2;read;4096;0;4;55;221.3;0.194
PC;SSD2;read;4096;0;4;56;221.1;0.193
PC;SSD2;read;4096;0;4;57;221.3;0.1961
PC;SSD2;read;4096;0;4;58;221.3;0.1918
PC;SSD2;read;4096;0;4;59;221.2;0.1941
PC;SSD2;read;4096;0;4;60;221.2;0.192
PC;SSD2;read;4096;0;4;61;221.2;0.1948
PC;SSD2;read;4096;0;4;62;221.1;0.1937
PC;SSD2;read;4096;0;4;63;221.2;0.1926
PC;SSD2;read;4096;0;4;64;221.2;0.1937
PC;SSD2;read;4096;0;4;65;221.4;0.1935
PC;SSD2;read;4096;0;4;66;221.1;0.1926
PC;SSD2;read;4096;0;4;67;221.3;0.1939
PC;SSD2;write;4096;0;5;0;221.0;0.1751
PC;SSD2;write;4096;0;5;1;220.9;0.1743
PC;SSD2;write;4096;0;5;2;220.8;0.174
PC;SSD2;write;4096;0;5;3;220.7;0.1747
PC;SSD2;write;4096;0;5;4;220.9;0.1689
PC;SSD2;write;4096;0;5;5;220.7;0.1889
PC;SSD2;write;4096;0;5;6;220.8;0.1908
PC;SSD2;write;4096;0;5;7;221.0;0.1911
PC;SSD2;write;4096;0;5;8;221.2;0.1908
PC;SSD2;write;4096;0;5;9;221.0;0.195
PC;SSD2;write;4096;0;5;10;221.0;0.1837
PC;SSD2;write;4096;0;5;11;220.9;0.1947
PC;SSD2;write;4096;0;5;12;220.9;0.1953
PC;SSD2;write;4096;0;5;13;220.8;0.1969
PC;SSD2;write;4096;0;5;14;220.9;0.1959
PC;SSD2;write;4096;0;5;15;220.8;0.1856
PC;SSD2;write;4096;0;5;16;220.7;0.1949
PC;SSD2;write;4096;0;5;17;220.9;0.1967
PC;SSD2;write;4096;0;5;18;220.8;0.1966
PC;SSD2;write;4096;0;5;19;220.9;0.1954
PC;SSD2;write;4096;0;5;20;220.9;0.1915
PC;SSD2;write;4096;0;5;21;221.1;0.1982
PC;SSD2;write;4096;0;5;22;221.0;0.196
PC;SSD2;write;4096;0;5;23;221.0;0.1979
PC;SSD2;write;4096;0;5;24;220.8;0.1961
PC;SSD2;write;4096;0;5;25;221.0;0.1883
PC;SSD2;write;4096;0;5;26;220.9;0.1957
PC;SSD2;write;4096;0;5;27;221.0;0.1926
PC;SSD2;write;4096;0;5;28;220.9;0.1953
PC;SSD2;write;4096;0;5;29;220.9;0.1971
PC;SSD2;write;4096;0;5;30;221.0;0.1968
PC;SSD2;write;4096;0;5;31;221.1;0.1969
PC;SSD2;write;4096;0;5;32;220.8;0.1837
PC;SSD2;write;4096;0;5;33;221.1;0.1957
PC;SSD2;write;4096;0;5;34;221.2;0.1965
PC;SSD2;write;4096;0;5;35;220.9;0.1952
PC;SSD2;write;4096;0;5;36;220.9;0.1946
PC;SSD2;write;4096;0;5;37;220.7;0.1838
PC;SSD2;write;4096;0;5;38;220.8;0.1947
PC;SSD2;write;4096;0;5;39;221.2;0.1948
PC;SSD2;write;4096;0;5;40;220.8;0.1943
PC;SSD2;write;4096;0;5;41;221.0;0.1964
PC;SSD2;write;4096;0;5;42;220.8;0.1846
PC;SSD2;write;4096;0;5;43;220.9;0.1954
PC;SSD2;write;4096;0;5;44;220.7;0.1949
PC;SSD2;write;4096;0;5;45;220.8;0.1952
PC;SSD2;write;4096;0;5;46;220.7;0.1948
PC;SSD2;write;4096;0;5;47;220.8;0.1836
PC;SSD2;write;4096;0;5;48;220.9;0.1959
PC;SSD2;write;4096;0;5;49;220.7;0.1956
PC;SSD2;write;4096;0;5;50;220.8;0.1954
PC;SSD2;write;4096;0;5;51;221.1;0.1967
PC;SSD2;write;4096;0;5;52;220.9;0.1833
PC;SSD2;write;4096;0;5;53;220.8;0.1954
PC;SSD2;write;4096;0;5;54;220.8;0.1966
PC;SSD2;write;4096;0;5;55;220.8;0.1969
PC;SSD2;write;4096;0;5;56;221.2;0.1951
PC;SSD2;write;4096;0;5;57;220.9;0.1858
PC;SSD2;write;4096;0;5;58;220.8;0.1956
PC;SSD2;write;4096;0;5;59;221.1;0.1955
PC;SSD2;write;4096;0;5;60;220.9;0.1952
PC;SSD2;write;4096;0;5;61;221.0;0.1972
PC;SSD2;write;4096;0;5;62;221.0;0.1956
PC;SSD2;write;4096;0;5;63;220.7;0.1975
PC;SSD2;write;4096;0;5;64;221.0;0.1838
PC;SSD2;write;4096;0;5;65;220.6;0.1971
PC;SSD2;write;4096;0;5;66;220.8;0.1952
PC;SSD2;write;4096;0;5;67;220.9;0.1971
PC;SSD2;write;4096;0;5;68;220.9;0.1949
PC;SSD2;write;4096;0;5;69;220.8;0.1851
PC;SSD2;write;4096;0;5;70;220.6;0.1946
PC;SSD2;write;4096;0;5;71;220.7;0.1968
PC;SSD2;write;4096;0;5;72;220.9;0.1955
PC;SSD2;write;4096;0;5;73;220.5;0.1957
PC;SSD2;write;4096;0;5;74;220.3;0.1853
PC;SSD2;write;4096;0;5;75;220.5;0.1957
PC;SSD2;write;4096;0;5;76;220.6;0.1956
PC;SSD2;write;4096;0;5;77;220.8;0.1981
PC;SSD2;write;4096;0;5;78;220.8;0.1952
PC;SSD2;write;4096;0;5;79;220.9;0.1844
PC;SSD2;write;4096;0;5;80;220.8;0.1957
PC;SSD2;write;4096;0;5;81;220.8;0.1957
PC;SSD2;write;4096;0;5;82;220.7;0.1944
PC;SSD2;write;4096;0;5;83;220.8;0.1968
PC;SSD2;write;4096;0;5;84;220.8;0.1845
PC;SSD2;write;4096;0;5;85;220.8;0.1954
PC;SSD2;write;4096;0;5;86;221.0;0.1946
PC;SSD2;write;4096;0;5;87;220.9;0.1972
PC;SSD2;write;4096;0;5;88;220.8;0.1947
PC;SSD2;write;4096;0;5;89;221.0;0.186
PC;SSD2;write;4096;0;5;90;221.0;0.1949
PC;SSD2;write;4096;0;5;91;220.8;0.1968
PC;SSD2;write;4096;0;5;92;220.9;0.1955
PC;SSD2;write;4096;0;5;93;220.9;0.1975
PC;SSD2;write;4096;0;5;94;221.0;0.1917
PC;SSD2;write;4096;0;5;95;220.8;0.1963
PC;SSD2;write;4096;0;5;96;220.9;0.1854
PC;SSD2;write;4096;0;5;97;220.7;0.1963
PC;SSD2;write;4096;0;5;98;220.8;0.1953
PC;SSD2;write;4096;0;5;99;220.7;0.1896
PC;SSD2;write;4096;0;5;100;220.7;0.1955
PC;SSD2;write;4096;0;5;101;220.7;0.1831
PC;SSD2;write;4096;0;5;102;220.6;0.1953
PC;SSD2;write;4096;0;5;103;220.7;0.1955
PC;SSD2;write;4096;0;5;104;220.8;0.1961
PC;SSD2;write;4096;0;5;105;221.0;0.1966
PC;SSD2;write;4096;0;5;106;220.9;0.1842
PC;SSD2;write;4096;0;5;107;220.8;0.1964
PC;SSD2;write;4096;0;5;108;220.8;0.1982
PC;SSD2;write;4096;0;5;109;220.8;0.1959
PC;SSD2;write;4096;0;5;110;220.6;0.1964
PC;SSD2;write;4096;0;5;111;220.7;0.1856
PC;SSD2;write;4096;0;5;112;220.8;0.1969
PC;SSD2;write;4096;0;5;113;220.9;0.1963
PC;SSD2;write;4096;0;5;114;220.7;0.1961
PC;SSD2;write;4096;0;5;115;221.0;0.1982
PC;SSD2;write;4096;0;5;116;220.6;0.1844
PC;SSD2;write;4096;0;5;117;220.8;0.1973
PC;SSD2;write;4096;0;5;118;220.5;0.1938
PC;SSD2;write;4096;0;5;119;220.7;0.1965
PC;SSD2;write;4096;0;5;120;220.7;0.195
PC;SSD2;write;4096;0;5;121;220.8;0.186
PC;SSD2;read;4096;0;5;0;220.9;0.1748
PC;SSD2;read;4096;0;5;1;220.8;0.1752
PC;SSD2;read;4096;0;5;2;221.1;0.1746
PC;SSD2;read;4096;0;5;3;221.3;0.1945
PC;SSD2;read;4096;0;5;4;221.0;0.195
PC;SSD2;read;4096;0;5;5;221.0;0.1943
PC;SSD2;read;4096;0;5;6;221.2;0.1936
PC;SSD2;read;4096;0;5;7;221.0;0.1922
PC;SSD2;read;4096;0;5;8;221.4;0.1926
PC;SSD2;read;4096;0;5;9;221.2;0.1932
PC;SSD2;read;4096;0;5;10;221.2;0.194
PC;SSD2;read;4096;0;5;11;220.9;0.1931
PC;SSD2;read;4096;0;5;12;221.3;0.1931
PC;SSD2;read;4096;0;5;13;221.0;0.1933
PC;SSD2;read;4096;0;5;14;221.2;0.1943
PC;SSD2;read;4096;0;5;15;221.2;0.1919
PC;SSD2;read;4096;0;5;16;221.4;0.1925
PC;SSD2;read;4096;0;5;17;221.1;0.1925
PC;SSD2;read;4096;0;5;18;221.2;0.1953
PC;SSD2;read;4096;0;5;19;221.2;0.192
PC;SSD2;read;4096;0;5;20;221.2;0.1989
PC;SSD2;read;4096;0;5;21;220.9;0.1932
PC;SSD2;read;4096;0;5;22;221.6;0.197
PC;SSD2;read;4096;0;5;23;221.2;0.1941
PC;SSD2;read;4096;0;5;24;221.1;0.1991
PC;SSD2;read;4096;0;5;25;220.9;0.1929
PC;SSD2;read;4096;0;5;26;220.9;0.1992
PC;SSD2;read;4096;0;5;27;220.9;0.1938
PC;SSD2;read;4096;0;5;28;220.9;0.1985
PC;SSD2;read;4096;0;5;29;221.0;0.1941
PC;SSD2;read;4096;0;5;30;221.1;0.1981
PC;SSD2;read;4096;0;5;31;221.2;0.1929
PC;SSD2;read;4096;0;5;32;220.9;0.1988
PC;SSD2;read;4096;0;5;33;221.0;0.1933
PC;SSD2;read;4096;0;5;34;221.2;0.1986
PC;SSD2;read;4096;0;5;35;221.3;0.1933
PC;SSD2;read;4096;0;5;36;221.1;0.1993
PC;SSD2;read;4096;0;5;37;220.9;0.1935
PC;SSD2;read;4096;0;5;38;221.3;0.2
PC;SSD2;read;4096;0;5;39;221.0;0.1935
PC;SSD2;read;4096;0;5;40;221.2;0.1982
PC;SSD2;read;4096;0;5;41;221.1;0.1931
PC;SSD2;read;4096;0;5;42;221.1;0.1933
PC;SSD2;read;4096;0;5;43;220.9;0.1927
PC;SSD2;read;4096;0;5;44;220.9;0.1923
PC;SSD2;read;4096;0;5;45;220.6;0.1929
PC;SSD2;read;4096;0;5;46;220.9;0.1922
PC;SSD2;read;4096;0;5;47;220.8;0.1921
PC;SSD2;read;4096;0;5;48;220.7;0.1955
PC;SSD2;read;4096;0;5;49;221.1;0.193
PC;SSD2;read;4096;0;5;50;221.0;0.1939
PC;SSD2;read;4096;0;5;51;220.8;0.1926
PC;SSD2;read;4096;0;5;52;220.9;0.1937
PC;SSD2;read;4096;0;5;53;221.1;0.1942
PC;SSD2;read;4096;0;5;54;221.1;0.1933
PC;SSD2;read;4096;0;5;55;221.0;0.1941
PC;SSD2;read;4096;0;5;56;220.8;0.1921
PC;SSD2;read;4096;0;5;57;221.1;0.193
PC;SSD2;read;4096;0;5;58;220.8;0.1931
PC;SSD2;read;4096;0;5;59;221.0;0.1931
PC;SSD2;read;4096;0;5;60;221.0;0.1935
PC;SSD2;read;4096;0;5;61;220.7;0.1937
PC;SSD2;read;4096;0;5;62;220.8;0.1929
PC;SSD2;read;4096;0;5;63;220.8;0.1926
PC;SSD2;read;4096;0;5;64;220.8;0.1924
PC;SSD2;read;4096;0;5;65;220.6;0.1917
PC;SSD2;read;4096;0;5;66;221.0;0.1921
PC;SSD2;read;4096;0;5;67;220.6;0.1904
PC;SSD2;write;4096;0;1;0;221.0;0.1747
PC;SSD2;write;4096;0;1;1;220.9;0.1743
PC;SSD2;write;4096;0;1;2;221.0;0.1744
PC;SSD2;write;4096;0;1;3;221.2;0.1896
PC;SSD2;write;4096;0;1;4;220.8;0.19
PC;SSD2;write;4096;0;1;5;221.0;0.1909
PC;SSD2;write;4096;0;1;6;221.0;0.1912
PC;SSD2;write;4096;0;1;7;221.0;0.1919
PC;SSD2;write;4096;0;1;8;220.9;0.1932
PC;SSD2;write;4096;0;1;9;220.9;0.1957
PC;SSD2;write;4096;0;1;10;220.9;0.1951
PC;SSD2;write;4096;0;1;11;221.0;0.1858
PC;SSD2;write;4096;0;1;12;220.9;0.1957
PC;SSD2;write;4096;0;1;13;220.4;0.1937
PC;SSD2;write;4096;0;1;14;220.3;0.1938
PC;SSD2;write;4096;0;1;15;220.8;0.1949
PC;SSD2;write;4096;0;1;16;220.9;0.186
PC;SSD2;write;4096;0;1;17;221.1;0.1962
PC;SSD2;write;4096;0;1;18;221.1;0.186
PC;SSD2;write;4096;0;1;19;220.9;0.1961
PC;SSD2;write;4096;0;1;20;221.1;0.1959
PC;SSD2;write;4096;0;1;21;220.6;0.1855
PC;SSD2;write;4096;0;1;22;220.9;0.1976
PC;SSD2;write;4096;0;1;23;220.9;0.1909
PC;SSD2;write;4096;0;1;24;221.0;0.1954
PC;SSD2;write;4096;0;1;25;220.8;0.197
PC;SSD2;write;4096;0;1;26;221.0;0.1981
PC;SSD2;write;4096;0;1;27;221.0;0.1961
PC;SSD2;write;4096;0;1;28;220.9;0.1845
PC;SSD2;write;4096;0;1;29;220.8;0.1963
PC;SSD2;write;4096;0;1;30;220.9;0.1953
PC;SSD2;write;4096;0;1;31;220.9;0.1957
PC;SSD2;write;4096;0;1;32;220.9;0.1949
PC;SSD2;write;4096;0;1;33;221.1;0.185
PC;SSD2;write;4096;0;1;34;220.7;0.1955
PC;SSD2;write;4096;0;1;35;220.7;0.1963
PC;SSD2;write;4096;0;1;36;220.8;0.1967
PC;SSD2;write;4096;0;1;37;220.6;0.1966
PC;SSD2;write;4096;0;1;38;221.0;0.1853
PC;SSD2;write;4096;0;1;39;221.0;0.1966
PC;SSD2;write;4096;0;1;40;221.0;0.1959
PC;SSD2;write;4096;0;1;41;220.8;0.1947
PC;SSD2;write;4096;0;1;42;220.9;0.196
PC;SSD2;write;4096;0;1;43;220.8;0.185
PC;SSD2;write;4096;0;1;44;220.9;0.1948
PC;SSD2;write;4096;0;1;45;220.9;0.195
PC;SSD2;write;4096;0;1;46;220.9;0.1957
PC;SSD2;write;4096;0;1;47;220.9;0.1964
PC;SSD2;write;4096;0;1;48;221.0;0.1846
PC;SSD2;write;4096;0;1;49;220.9;0.1954
PC;SSD2;write;4096;0;1;50;220.9;0.1965
PC;SSD2;write;4096;0;1;51;220.7;0.1967
PC;SSD2;write;4096;0;1;52;220.7;0.1959
PC;SSD2;write;4096;0;1;53;220.9;0.1844
PC;SSD2;write;4096;0;1;54;221.2;0.1972
PC;SSD2;write;4096;0;1;55;220.9;0.1961
PC;SSD2;write;4096;0;1;56;220.5;0.1965
PC;SSD2;write;4096;0;1;57;220.5;0.1958
PC;SSD2;write;4096;0;1;58;220.6;0.1853
PC;SSD2;write;4096;0;1;59;220.6;0.1954
PC;SSD2;write;4096;0;1;60;220.5;0.188
PC;SSD2;write;4096;0;1;61;220.6;0.1979
PC;SSD2;write;4096;0;1;62;220.8;0.1963
PC;SSD2;write;4096;0;1;63;220.5;0.1849
PC;SSD2;write;4096;0;1;64;220.5;0.198
PC;SSD2;write;4096;0;1;65;220.6;0.1888
PC;SSD2;write;4096;0;1;66;220.5;0.1949
PC;SSD2;write;4096;0;1;67;220.7;0.1969
PC;SSD2;write;4096;0;1;68;220.5;0.1966
PC;SSD2;write;4096;0;1;69;220.4;0.1965
PC;SSD2;write;4096;0;1;70;220.6;0.1839
PC;SSD2;write;4096;0;1;71;220.7;0.1958
PC;SSD2;write;4096;0;1;72;220.6;0.1967
PC;SSD2;write;4096;0;1;73;220.6;0.1939
PC;SSD2;write;4096;0;1;74;220.6;0.1931
PC;SSD2;write;4096;0;1;75;220.7;0.1855
PC;SSD2;write;4096;0;1;76;220.5;0.2655
PC;SSD2;write;4096;0;1;77;220.7;0.196
PC;SSD2;write;4096;0;1;78;220.7;0.1966
PC;SSD2;write;4096;0;1;79;220.8;0.1957
PC;SSD2;write;4096;0;1;80;220.5;0.1846
PC;SSD2;write;4096;0;1;81;220.3;0.1967
PC;SSD2;write;4096;0;1;82;220.5;0.196
PC;SSD2;write;4096;0;1;83;220.6;0.1968
PC;SSD2;write;4096;0;1;84;220.7;0.1981
PC;SSD2;write;4096;0;1;85;220.4;0.1843
PC;SSD2;write;4096;0;1;86;220.8;0.1964
PC;SSD2;write;4096;0;1;87;220.6;0.1947
PC;SSD2;write;4096;0;1;88;220.6;0.1951
PC;SSD2;write;4096;0;1;89;220.5;0.1969
PC;SSD2;write;4096;0;1;90;220.4;0.1845
PC;SSD2;write;4096;0;1;91;220.4;0.1962
PC;SSD2;write;4096;0;1;92;220.5;0.1968
PC;SSD2;write;4096;0;1;93;220.8;0.1953
PC;SSD2;write;4096;0;1;94;220.6;0.1974
PC;SSD2;write;4096;0;1;95;220.7;0.1851
PC;SSD2;write;4096;0;1;96;220.9;0.196
PC;SSD2;write;4096;0;1;97;221.0;0.1957
PC;SSD2;write;4096;0;1;98;220.7;0.1952
PC;SSD2;write;4096;0;1;99;221.2;0.1975
PC;SSD2;write;4096;0;1;100;220.9;0.1842
PC;SSD2;write;4096;0;1;101;220.9;0.1963
PC;SSD2;write;4096;0;1;102;220.9;0.1951
PC;SSD2;write;4096;0;1;103;220.4;0.1951
PC;SSD2;write;4096;0;1;104;220.6;0.1959
PC;SSD2;write;4096;0;1;105;220.8;0.1849
PC;SSD2;write;4096;0;1;106;219.7;0.1962
PC;SSD2;write;4096;0;1;107;220.6;0.1968
PC;SSD2;write;4096;0;1;108;220.5;0.1956
PC;SSD2;write;4096;0;1;109;220.5;0.1973
PC;SSD2;write;4096;0;1;110;220.3;0.186
PC;SSD2;write;4096;0;1;111;220.7;0.1955
PC;SSD2;write;4096;0;1;112;220.6;0.1877
PC;SSD2;write;4096;0;1;113;220.8;0.1962
PC;SSD2;write;4096;0;1;114;220.6;0.1982
PC;SSD2;write;4096;0;1;115;220.8;0.1868
PC;SSD2;write;4096;0;1;116;220.7;0.1958
PC;SSD2;write;4096;0;1;117;220.5;0.1862
PC;SSD2;write;4096;0;1;118;220.7;0.1952
PC;SSD2;write;4096;0;1;119;220.4;0.1959
PC;SSD2;read;4096;0;1;0;221.1;0.1746
PC;SSD2;read;4096;0;1;1;221.0;0.1743
PC;SSD2;read;4096;0;1;2;221.2;0.1749
PC;SSD2;read;4096;0;1;3;220.9;0.2661
PC;SSD2;read;4096;0;1;4;220.8;0.1957
PC;SSD2;read;4096;0;1;5;220.8;0.1939
PC;SSD2;read;4096;0;1;6;221.0;0.1922
PC;SSD2;read;4096;0;1;7;221.0;0.1928
PC;SSD2;read;4096;0;1;8;220.5;0.1906
PC;SSD2;read;4096;0;1;9;220.9;0.1947
PC;SSD2;read;4096;0;1;10;221.2;0.1957
PC;SSD2;read;4096;0;1;11;221.0;0.1928
PC;SSD2;read;4096;0;1;12;221.1;0.1913
PC;SSD2;read;4096;0;1;13;221.1;0.193
PC;SSD2;read;4096;0;1;14;221.1;0.1923
PC;SSD2;read;4096;0;1;15;221.2;0.1922
PC;SSD2;read;4096;0;1;16;221.0;0.1921
PC;SSD2;read;4096;0;1;17;221.0;0.1926
PC;SSD2;read;4096;0;1;18;220.9;0.1923
PC;SSD2;read;4096;0;1;19;221.2;0.1929
PC;SSD2;read;4096;0;1;20;221.3;0.1927
PC;SSD2;read;4096;0;1;21;221.0;0.1937
PC;SSD2;read;4096;0;1;22;221.1;0.1924
PC;SSD2;read;4096;0;1;23;221.0;0.1927
PC;SSD2;read;4096;0;1;24;221.1;0.1933
PC;SSD2;read;4096;0;1;25;221.1;0.1916
PC;SSD2;read;4096;0;1;26;221.2;0.1935
PC;SSD2;read;4096;0;1;27;221.1;0.1928
PC;SSD2;read;4096;0;1;28;221.0;0.1925
PC;SSD2;read;4096;0;1;29;221.0;0.1933
PC;SSD2;read;4096;0;1;30;220.8;0.1937
PC;SSD2;read;4096;0;1;31;221.1;0.1941
PC;SSD2;read;4096;0;1;32;220.9;0.1933
PC;SSD2;read;4096;0;1;33;220.8;0.1929
PC;SSD2;read;4096;0;1;34;221.0;0.1911
PC;SSD2;read;4096;0;1;35;220.9;0.1989
PC;SSD2;read;4096;0;1;36;220.8;0.193
PC;SSD2;read;4096;0;1;37;220.9;0.1928
PC;SSD2;read;4096;0;1;38;221.2;0.1924
PC;SSD2;read;4096;0;1;39;221.1;0.1937
PC;SSD2;read;4096;0;1;40;220.9;0.1923
PC;SSD2;read;4096;0;1;41;221.1;0.191
PC;SSD2;read;4096;0;1;42;220.8;0.191
PC;SSD2;read;4096;0;1;43;220.9;0.1941
PC;SSD2;read;4096;0;1;44;221.0;0.1926
PC;SSD2;read;4096;0;1;45;221.0;0.1932
PC;SSD2;read;4096;0;1;46;220.8;0.1966
PC;SSD2;read;4096;0;1;47;221.0;0.1944
PC;SSD2;read;4096;0;1;48;220.8;0.1927
PC;SSD2;read;4096;0;1;49;221.0;0.193
PC;SSD2;read;4096;0;1;50;220.6;0.1928
PC;SSD2;read;4096;0;1;51;220.7;0.1944
PC;SSD2;read;4096;0;1;52;220.9;0.1927
PC;SSD2;read;4096;0;1;53;220.9;0.1931
PC;SSD2;read;4096;0;1;54;221.0;0.1931
PC;SSD2;read;4096;0;1;55;220.9;0.1945
PC;SSD2;read;4096;0;1;56;220.9;0.1933
PC;SSD2;read;4096;0;1;57;220.6;0.1936
PC;SSD2;read;4096;0;1;58;220.8;0.1918
PC;SSD2;read;4096;0;1;59;220.3;0.1969
PC;SSD2;read;4096;0;1;60;220.6;0.194
PC;SSD2;read;4096;0;1;61;220.6;0.1934
PC;SSD2;read;4096;0;1;62;220.8;0.1931
PC;SSD2;read;4096;0;1;63;220.8;0.1935
PC;SSD2;read;4096;0;1;64;221.0;0.1932
PC;SSD2;read;4096;0;1;65;220.8;0.1927
PC;SSD2;read;4096;0;1;66;220.8;0.1933
PC;SSD2;read;4096;0;1;67;221.0;0.1935
PC;SSD2;write;32;0;2;0;221.0;0.1738
PC;SSD2;write;32;0;2;1;220.8;0.1769
PC;SSD2;write;32;0;2;2;221.2;0.1739
PC;SSD2;write;32;0;2;3;220.8;0.2645
PC;SSD2;write;32;0;2;4;220.7;0.246
PC;SSD2;write;32;0;2;5;220.8;0.2371
PC;SSD2;write;32;0;2;6;220.9;0.246
PC;SSD2;write;32;0;2;7;220.8;0.232
PC;SSD2;write;32;0;2;8;220.7;0.2457
PC;SSD2;write;32;0;2;9;220.9;0.218
PC;SSD2;write;32;0;2;10;220.6;0.2457
PC;SSD2;write;32;0;2;11;220.9;0.246
PC;SSD2;write;32;0;2;12;220.5;0.2581
PC;SSD2;write;32;0;2;13;220.8;0.2441
PC;SSD2;write;32;0;2;14;220.1;0.1834
PC;SSD2;write;32;0;2;15;220.4;0.2469
PC;SSD2;write;32;0;2;16;220.6;0.2473
PC;SSD2;write;32;0;2;17;220.7;0.247
PC;SSD2;write;32;0;2;18;220.4;0.2473
PC;SSD2;write;32;0;2;19;220.8;0.1907
PC;SSD2;write;32;0;2;20;220.5;0.2465
PC;SSD2;write;32;0;2;21;220.7;0.2386
PC;SSD2;write;32;0;2;22;220.6;0.2469
PC;SSD2;write;32;0;2;23;220.7;0.2455
PC;SSD2;write;32;0;2;24;220.7;0.1843
PC;SSD2;write;32;0;2;25;220.7;0.2465
PC;SSD2;write;32;0;2;26;220.5;0.2434
PC;SSD2;write;32;0;2;27;220.6;0.2468
PC;SSD2;write;32;0;2;28;220.3;0.2461
PC;SSD2;write;32;0;2;29;220.7;0.1872
PC;SSD2;write;32;0;2;30;220.5;0.2466
PC;SSD2;write;32;0;2;31;221.2;0.2455
PC;SSD2;write;32;0;2;32;220.9;0.2462
PC;SSD2;write;32;0;2;33;221.1;0.2455
PC;SSD2;write;32;0;2;34;221.2;0.1836
PC;SSD2;write;32;0;2;35;221.0;0.2514
PC;SSD2;write;32;0;2;36;220.8;0.2472
PC;SSD2;write;32;0;2;37;221.0;0.247
PC;SSD2;write;32;0;2;38;220.8;0.2476
PC;SSD2;write;32;0;2;39;220.6;0.1832
PC;SSD2;write;32;0;2;40;220.9;0.2454
PC;SSD2;write;32;0;2;41;220.8;0.2389
PC;SSD2;write;32;0;2;42;220.8;0.2468
PC;SSD2;write;32;0;2;43;220.8;0.2463
PC;SSD2;write;32;0;2;44;220.9;0.1853
PC;SSD2;write;32;0;2;45;220.9;0.2472
PC;SSD2;write;32;0;2;46;221.0;0.2448
PC;SSD2;write;32;0;2;47;220.7;0.2479
PC;SSD2;write;32;0;2;48;220.9;0.2636
PC;SSD2;write;32;0;2;49;220.9;0.2535
PC;SSD2;write;32;0;2;50;220.6;0.2458
PC;SSD2;write;32;0;2;51;220.9;0.1829
PC;SSD2;write;32;0;2;52;221.1;0.246
PC;SSD2;write;32;0;2;53;221.1;0.2427
PC;SSD2;write;32;0;2;54;221.2;0.2517
PC;SSD2;write;32;0;2;55;221.1;0.2598
PC;SSD2;write;32;0;2;56;221.3;0.2612
PC;SSD2;write;32;0;2;57;221.3;0.2461
PC;SSD2;write;32;0;2;58;221.4;0.2599
PC;SSD2;write;32;0;2;59;221.2;0.2473
PC;SSD2;write;32;0;2;60;221.2;0.2454
PC;SSD2;write;32;0;2;61;221.0;0.1839
PC;SSD2;write;32;0;2;62;221.1;0.2468
PC;SSD2;write;32;0;2;63;221.1;0.2466
PC;SSD2;write;32;0;2;64;220.8;0.2478
